,Distance (mm),T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_he initial,(NH3/O2),T (C) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),X(1),HX(9),OX(10),HOX(13),H2OX(14),N2X2(25),NN_ads(26),NO_ads(27),H2NX(28),H3NX(29),NH_ads(51),N_ads(64),HNOX(67),NO2JX(74),NOX2(82),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],HX(9) ROP [kmol/m^2 s],OX(10) ROP [kmol/m^2 s],HOX(13) ROP [kmol/m^2 s],H2OX(14) ROP [kmol/m^2 s],N2X2(25) ROP [kmol/m^2 s],NN_ads(26) ROP [kmol/m^2 s],NO_ads(27) ROP [kmol/m^2 s],H2NX(28) ROP [kmol/m^2 s],H3NX(29) ROP [kmol/m^2 s],NH_ads(51) ROP [kmol/m^2 s],N_ads(64) ROP [kmol/m^2 s],HNOX(67) ROP [kmol/m^2 s],NO2JX(74) ROP [kmol/m^2 s],NOX2(82) ROP [kmol/m^2 s],NH3(6) + X(1) <=> H3NX(29) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(10) ROP [kmol/m^2 s],H3NX(29) + OX(10) <=> H2NX(28) + HOX(13) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(14) ROP [kmol/m^2 s],H2OX(14) + OX(10) <=> 2 HOX(13) ROP [kmol/m^2 s],H3NX(29) + HOX(13) <=> H2NX(28) + H2OX(14) ROP [kmol/m^2 s],H2NX(28) + OX(10) <=> HOX(13) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s],H2NX(28) + HOX(13) <=> H2OX(14) + NH_ads(51) ROP [kmol/m^2 s],2 H2NX(28) <=> H3NX(29) + NH_ads(51) ROP [kmol/m^2 s].1,NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HNOX(67) + X(1) ROP [kmol/m^2 s].1,NO(5) + X(1) <=> NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HOX(13) + NO_ads(27) ROP [kmol/m^2 s],H2NX(28) + HNOX(67) <=> H3NX(29) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + HOX(13) <=> H2OX(14) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + NH_ads(51) <=> H2NX(28) + NO_ads(27) ROP [kmol/m^2 s],NO_ads(27) + X(1) <=> NOX2(82) ROP [kmol/m^2 s],NH_ads(51) + OX(10) <=> HOX(13) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s],HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s],H2NX(28) + N_ads(64) <=> 2 NH_ads(51) ROP [kmol/m^2 s],HNOX(67) + N_ads(64) <=> NH_ads(51) + NO_ads(27) ROP [kmol/m^2 s],NOX2(82) <=> N_ads(64) + OX(10) ROP [kmol/m^2 s],H2NX(28) + NH_ads(51) <=> H3NX(29) + N_ads(64) ROP [kmol/m^2 s].1,HOX(13) + NH_ads(51) <=> H2OX(14) + N_ads(64) ROP [kmol/m^2 s].1,N2(4) + 2 X(1) <=> N2X2(25) ROP [kmol/m^2 s],NOX2(82) + N_ads(64) <=> N2X2(25) + OX(10) ROP [kmol/m^2 s],N2X2(25) <=> 2 N_ads(64) ROP [kmol/m^2 s],N2(4) + X(1) <=> NN_ads(26) ROP [kmol/m^2 s],NN_ads(26) + X(1) <=> N2X2(25) ROP [kmol/m^2 s],NO_ads(27) + OX(10) <=> NO2JX(74) + X(1) ROP [kmol/m^2 s],HX(9) + OX(10) <=> HOX(13) + X(1) ROP [kmol/m^2 s],HOX(13) + HX(9) <=> H2OX(14) + X(1) ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> HOX(13) + HX(9) ROP [kmol/m^2 s],NH3(6) + 2 X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H3NX(29) + X(1) <=> H2NX(28) + HX(9) ROP [kmol/m^2 s],H2NX(28) + X(1) <=> HX(9) + NH_ads(51) ROP [kmol/m^2 s],NH_ads(51) + X(1) <=> HX(9) + N_ads(64) ROP [kmol/m^2 s],HNOX(67) + X(1) <=> HX(9) + NO_ads(27) ROP [kmol/m^2 s],HNOX(67) + OX(10) <=> HX(9) + NO2JX(74) ROP [kmol/m^2 s]
1000,8.98201798201798,523,101325.0,2.7710000000000005e-08,0.066,0.2,0.7339999999999999,0.33,523.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.7311970748684194,0.0,0.0,0.18666096418603784,0.02456448119806151,0.008184867985659913,2.914100346006449e-12,0.04939261175890716,0.0,0.002343265778499232,3.1547166559320895e-11,0.3258174829609517,2.774919862853424e-09,1.0933219777040274e-07,1.546336704599543e-07,8.027006235817155e-06,0.6704385670570769,4.626545747154969e-05,7.139963969718281e-05,0.0011758680515768856,3.525544298912809e-06,2.1322487797354205e-13,5.177323211509288e-10,9.533121391095865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2166308799583312e-07,2.433261759168189e-07,8.110872530737491e-08,2.921397758336486e-17,-1.622174506815191e-07,0.0,7.293536467614461e-15,-7.791542158576154e-22,2.295419933551146e-18,-1.088985054047009e-21,4.5657987532762975e-17,-1.1368770338928812e-19,1.1423364259357312e-19,7.376608370266033e-15,-8.114824572439723e-22,3.986591682500953e-17,7.49187719572738e-21,5.3592256405486385e-22,1.8103926815364207e-21,5.093403658330643e-23,-7.378929123585928e-15,1.5982126605267825e-07,1.2166308799583312e-07,2.5144711464399825e-07,-2.43325398038434e-07,-2.048439531356299e-07,1.0174464929773059e-10,3.2259810005432675e-08,4.585970401022528e-08,3.8272515000526466e-08,4.585970401022528e-08,8.103294617010841e-08,8.103294617010841e-08,-2.921397758336486e-17,1.6206589278164811e-07,-9.432705563675956e-17,9.996215631236736e-20,-3.968283067779265e-16,1.6206588493439256e-07,2.826086003944398e-14,4.670439412727972e-12,5.3592649267709965e-11,-3.4421717520563046e-11,-4.039814123544421e-20,1.6198258310648048e-07,4.670439412727972e-12,5.3592649267709965e-11,-7.75659520394607e-08,8.330920684119688e-11,-8.102541610053425e-08,-3.542773267914193e-09,-3.5427732680284262e-09,-4.9661806395315646e-17,2.3972834061665976e-09,2.5497343170273713e-21,-7.778783848787999e-13,2.396184628840866e-09,1.1555244653068658e-12,1.38935936539323e-13,5.821456478467487e-13,8.308066580217133e-22,4.966185732935223e-17
1000,8.98201798201798,523,101325.00000000004,2.7710000000000005e-08,0.066,0.29999999999999993,0.6339999999999998,0.22000000000000006,523.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.6323496329946191,0.0,0.0,0.2906546343240081,0.016655539620350737,0.005549460381487178,2.9773469922296987e-12,0.0547907326765574,0.0,0.0015581187054975528,1.856341042495743e-11,0.3018304462931932,2.284038850255619e-09,4.9324225537062505e-08,7.401863985328472e-08,5.777297164872351e-06,0.6955723151307065,3.7869979878906625e-05,5.26657314723537e-05,0.0008739875959309716,2.9255306610334234e-06,1.6956531411765168e-13,7.483387708441162e-10,6.57673415186101e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.376571732199242e-08,1.675314345887692e-07,5.584381152244903e-08,3.0322975485346e-17,-1.1168762302035637e-07,0.0,-5.500996101332275e-15,5.560831631814763e-23,-5.481814607735128e-19,1.4491233051344342e-21,2.4890671959998448e-17,-1.0878417671807378e-19,1.108372389984304e-19,-5.531079535658786e-15,-5.982963443266236e-23,-5.5417492329719324e-17,8.440180597140651e-24,7.91120707724544e-23,5.822324568624666e-22,6.07744180591872e-23,5.531627617848931e-15,1.1051156242387505e-07,8.376571732199242e-08,1.719109241139089e-07,-1.6753105049563822e-07,-1.4161646549476654e-07,6.181727339810057e-11,2.4463268048531492e-08,3.072803142956987e-08,2.5787189371671283e-08,3.072803142956987e-08,5.579854053547858e-08,5.579854053547858e-08,-3.0322975485346e-17,1.1159708144739382e-07,-7.358849257432093e-17,6.571361326076153e-20,-3.370157177915426e-16,1.1159708657171306e-07,1.9460162428214518e-14,2.841635572170229e-12,3.2789190312952044e-11,-1.8973164227194963e-11,-3.115423620566413e-20,1.1154938609112858e-07,2.841635572170229e-12,3.2789190312952044e-11,-5.225509503285835e-08,4.769494895685207e-11,-5.579611657349421e-08,-3.5887164895906687e-09,-3.588716489701506e-09,-3.413193624498272e-17,1.176607038431157e-09,1.2589884721817514e-21,-3.84093130965694e-13,1.1760605964813513e-09,5.671486810626137e-13,7.562364289219989e-14,2.877286257241281e-13,4.0985386882489124e-22,3.413199701940077e-17
1000,8.98201798201798,523,101325.0,2.7710000000000005e-08,0.066,0.4,0.534,0.165,523.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.5329380524723601,0.0,0.0,0.3926957759398335,0.0126323072544881,0.004208896897003934,3.012060506717258e-12,0.05752496743330224,0.0,0.0011720472212947437,1.263794789794692e-11,0.2897800516128043,1.9911725872563056e-09,2.815830555201838e-08,4.768999577755418e-08,4.947469859072823e-06,0.7082196853040437,3.267055266126953e-05,4.159350483767457e-05,0.0006959956684692327,2.5580658638870392e-06,1.4236671991035742e-13,9.724892807878605e-10,5.0371775422855215e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.403948351654008e-08,1.2807896700577642e-07,4.269298898317865e-08,3.0881103882241666e-17,-8.538597800437272e-08,0.0,1.998747532557671e-15,-1.383036764509675e-23,-4.194023215477073e-18,-1.0084116566635434e-21,-3.605197216640917e-18,-2.1506695926378717e-20,1.8476733342596982e-20,2.0022851482910856e-15,-2.2457142871130748e-21,2.9299499261036904e-18,-9.35714234021932e-21,-8.057708518546824e-22,7.777505364104968e-22,1.702193225541809e-23,-1.9980631165850773e-15,8.468701266189621e-08,6.403948351654008e-08,1.3038860568967338e-07,-1.2807873708524787e-07,-1.0859588199135008e-07,4.2574837773847156e-11,2.0262580182698253e-08,2.287030021112948e-08,1.93947520222806e-08,2.287030021112948e-08,4.266217697519119e-08,4.266217697519119e-08,-3.0881103882241666e-17,8.532435428013925e-08,-5.981145355022375e-17,4.8205221251753697e-20,-2.9604027675442377e-16,8.532435191721532e-08,1.4878753980253236e-14,1.952290538127042e-12,2.2764115094595594e-11,-1.2003998718880356e-11,-2.5261403580885053e-20,8.529241134767926e-08,1.952290538127042e-12,2.2764115094595594e-11,-3.9121825829531e-08,3.19425675991804e-11,-4.2661046415576435e-08,-3.5711631536476552e-09,-3.571163153666132e-09,-2.6070858516403387e-17,6.992939622554174e-10,7.536400279972108e-22,-2.299205285391217e-13,6.989653424764852e-10,3.370750428092671e-13,4.907688583694606e-14,1.7236230844387476e-13,2.452799702156243e-22,2.6070875538335643e-17
1000,8.98201798201798,523,101325.0,2.7710000000000005e-08,0.066,0.5,0.4340000000000001,0.132,523.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.4333003773775972,0.0,0.0,0.4939381250816322,0.010186530612222943,0.0033939791757968026,3.0353300741824194e-12,0.059180987749715364,0.0,0.0009407648156878863,9.342342141327976e-12,0.2821581841813935,1.7901927738104955e-09,1.8237350442390332e-08,3.502076456816768e-08,4.525495559858946e-06,0.7162105892623454,2.9047487200438892e-05,3.434703842474831e-05,0.0005792941890598229,2.3028826783170517e-06,1.2386114031775121e-13,1.1930146475611945e-09,4.0888396861572934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.189724474281702e-08,1.0379448944974356e-07,3.4598163136456266e-08,3.123360731052066e-17,-6.919632630066977e-08,0.0,-2.6239874852381e-16,-8.9724784251032e-23,1.205217534398588e-18,-2.232523236372579e-21,4.662823730406317e-18,-1.8019302463855155e-20,1.6984913107857594e-20,-2.612352072194739e-16,-2.38134880341358e-21,-2.266749840092105e-18,3.948922732414389e-21,-2.1792654849077715e-22,-2.841102658710986e-23,-3.750899021265844e-23,2.600263619826207e-16,6.873289102828821e-08,5.189724474281702e-08,1.04862819844248e-07,-1.0379433589858004e-07,-8.822494746596012e-08,3.16145846606612e-11,1.7542006622989303e-08,1.807943870467779e-08,1.5503703820183752e-08,1.807943870467779e-08,3.4575471343130617e-08,3.4575471343130617e-08,-3.123360731052066e-17,6.915094298161793e-08,-5.0304302140473266e-17,3.775842202383518e-20,-2.66185237944316e-16,6.915094291626289e-08,1.205845347850044e-14,1.4447656916970127e-12,1.70350162000349e-11,-8.296840385335049e-12,-2.1263321445022895e-20,6.912759996174901e-08,1.4447656916970127e-12,1.70350162000349e-11,-3.106580310359427e-08,2.3342694487531763e-11,-3.4574820441967696e-08,-3.5323600328619927e-09,-3.5323600328789772e-09,-2.1116264195711853e-17,4.636554130555465e-10,5.033150905275457e-22,-1.5355116350604105e-13,4.6343527238155605e-10,2.2349208097533537e-13,3.5024610379469436e-14,1.151540301649196e-13,1.6377008505409902e-22,2.111622668672164e-17
1000,8.98201798201798,523,101324.99999999996,2.7710000000000005e-08,0.066,0.6,0.33399999999999996,0.11,523.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.3335246957248532,0.0,0.0,0.5948769599070608,0.008538400152353187,0.0028461333825890995,3.0551173083517184e-12,0.06021381083008848,0.0,0.0007858956727975026,7.270438112378915e-12,0.2769410329531263,1.640342502628583e-09,1.2778206714177381e-08,2.7567423905747975e-08,4.2635974503743504e-06,0.7216806429424741,2.6320967061961938e-05,2.9193635898315117e-05,0.0004960771205822797,2.1112756283054817e-06,1.1023371376406932e-13,1.4124104415647085e-09,3.4418429216974606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3618646905232655e-08,8.72372937793201e-08,2.907909791053464e-08,3.14748725415652e-17,-5.8158195851907995e-08,0.0,-1.1530680066411012e-16,2.437731419094668e-24,-1.1528689633383155e-19,-2.163460738231548e-24,-3.302766749801729e-19,5.624828165360588e-22,-5.699274420490361e-22,-1.1627202407241815e-16,-1.0314387890200937e-23,-7.518188655110587e-19,-2.2295765090878705e-22,1.1596684447081315e-23,6.144745631705487e-24,-1.091348016954295e-24,1.1638792894619768e-16,5.782905698392878e-08,4.3618646905232655e-08,8.749633840027209e-08,-8.723718394392048e-08,-7.431314144508321e-08,2.4624784637633345e-11,1.5601733022096605e-08,1.4844911380610109e-08,1.2872683775854124e-08,1.4844911380610109e-08,2.9061528363583957e-08,2.9061528363583957e-08,-3.14748725415652e-17,5.812305699576578e-08,-4.3306896176153325e-17,3.08207800494302e-20,-2.4304530891294073e-16,5.812305681196506e-08,1.013542395723288e-14,1.121105140507537e-12,1.3366968992028732e-11,-6.0704623847666436e-12,-1.8348099022711048e-20,5.8105042258477176e-08,1.121105140507537e-12,1.3366968992028732e-11,-2.5595759002401705e-08,1.801443709995196e-11,-2.9061083473434674e-08,-3.4833389081329293e-09,-3.4833389081323593e-09,-1.7741743663674208e-17,3.292966705146105e-10,3.600224732439852e-22,-1.0983539962636704e-13,3.2913886797921875e-10,1.587279651929233e-13,2.651282833791747e-14,8.237939999005617e-14,1.1711262281364154e-22,1.7741742572326195e-17
1000,8.98201798201798,523,101325.0,2.7710000000000005e-08,0.066,0.7,0.23400000000000004,0.09428571428571428,523.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.23371320073397406,0.0,0.0,0.6954651398091695,0.007353827333993781,0.00245127577646332,3.0689399542221367e-12,0.06101655634333052,0.0,0.0006753853530779701,5.8842341290466974e-12,0.27273334430468016,1.5239385634841048e-09,9.463830976939548e-09,2.2680414965980965e-08,4.08103103697938e-06,0.7260708623871062,2.419989419369633e-05,2.5423034379943273e-05,0.0004349481590342735,1.9618470099203324e-06,1.0001090847819397e-13,1.6283923783502167e-09,2.9758686919838856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.766152822580036e-08,7.532305642106463e-08,2.5107685457469814e-08,3.1668302566164306e-17,-5.0215370950928105e-08,0.0,2.847362363885396e-15,-7.008156880659979e-23,-1.4425924092785493e-20,1.5094690698125122e-22,-1.1315963128623427e-18,1.171287747375087e-20,-1.1433704017014224e-20,2.850562604493404e-15,1.422108552368794e-22,4.306248470833515e-18,3.5679244731834576e-23,-4.801185688630785e-22,-9.240310047499603e-22,1.1866795678047363e-24,-2.8505480184024574e-15,4.99689977891387e-08,3.766152822580036e-08,7.504854070483125e-08,-7.532297365518013e-08,-6.428570419098373e-08,1.992418353232963e-11,1.4126658990004406e-08,1.2548889223765671e-08,1.0995568773051152e-08,1.2548889223765671e-08,2.509352983519729e-08,2.509352983519729e-08,-3.1668302566164306e-17,5.0187059917986337e-08,-3.809428268710437e-17,2.599680583700517e-20,-2.2482101978577815e-16,5.01870567881646e-08,8.75155448148861e-15,9.037541822211086e-13,1.0888253227531927e-11,-4.656437554356932e-12,-1.6185174214386172e-20,5.017258633523896e-08,9.037541822211086e-13,1.0888253227531927e-11,-2.167570646832168e-08,1.4473303473661508e-11,-2.5093212153996436e-08,-3.431978989148134e-09,-3.4319789891367004e-09,-1.5314571580497623e-17,2.464922465404593e-10,2.712932528101237e-22,-8.276588448702368e-14,2.4637316178940814e-10,1.1881427035525716e-13,2.0948768158295467e-14,6.207228256488359e-14,8.821615606036527e-23,1.5314572767177194e-17
1000,8.98201798201798,523,101325.0,2.7710000000000005e-08,0.066,0.88,0.053999999999999986,0.075,523.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.053947006051898685,0.0,0.0,0.8761922866904521,0.0058882164556761825,0.001962738817014782,3.0884484527942542e-12,0.06200975198186985,0.0,0.0005392637287349925,4.291105436694771e-12,0.267010330762934,1.3659575571720448e-09,6.0572758046371285e-09,1.707652066437756e-08,3.847144177094761e-06,0.7320220143562279,2.1316118025214263e-05,2.062957553148665e-05,0.0003568576940557327,1.7582858548559758e-06,8.657885474618132e-14,2.013003122702169e-09,2.3955817323707832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0250056374726106e-08,6.050011271758756e-08,2.0166704223201493e-08,3.1930293180623906e-17,-4.033340847738437e-08,0.0,-8.012512086939122e-16,8.706206878538276e-24,-1.4000729442096167e-20,3.502187087635662e-22,-6.615459666954093e-20,1.713256484719831e-20,-1.7107335838515442e-20,-8.022488578407263e-16,1.0264320781812731e-21,-9.64107413310862e-19,-5.086159860484576e-23,-1.422686030105852e-23,2.448305686279114e-22,-1.9956091283509375e-23,8.022628288291837e-16,4.017373344744808e-08,3.0250056374726106e-08,5.96333467092204e-08,-6.050005847545875e-08,-5.178820328871763e-08,1.4492936409793802e-11,1.2182291835559098e-08,9.736438474323441e-09,8.681347485349877e-09,9.736438474323441e-09,2.0156458505703977e-08,2.0156458505703977e-08,-3.1930293180623906e-17,4.031291723009217e-08,-3.133217307751437e-17,2.019074227289498e-20,-1.9965573604211228e-16,4.03129177817263e-08,7.0297137434600896e-15,6.531419545067839e-13,8.007382447459093e-12,-3.1227244267908868e-12,-1.3388290433091882e-20,4.03024747246401e-08,6.531419545067839e-13,8.007382447459093e-12,-1.683022851300369e-08,1.0442254823363978e-11,-2.0156261968378152e-08,-3.3364757101978006e-09,-3.3364757101806932e-09,-1.2296610560223416e-17,1.5975320165397842e-10,1.7779717185802718e-22,-5.4242128818807314e-14,1.5967502993629758e-10,7.700400570429217e-14,1.4733562647361662e-14,4.0663981686102416e-14,5.776804943932069e-23,1.2296590604132134e-17
1000,8.98201798201798,523,101325.0,2.7710000000000005e-08,0.066,0.8,0.13399999999999995,0.0825,523.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.13385573046310392,0.0,0.0,0.7959087743252858,0.006459830010276357,0.0021532766685508193,3.0804464315186e-12,0.06162238852970259,0.0,0.0005922751124383545,4.895238872886278e-12,0.2693285704642122,1.4296973267007544e-09,7.294897458578816e-09,1.9208617750889014e-08,3.940672490511592e-06,0.7296144738485695,2.2479903782653242e-05,2.2515972179965827e-05,0.0003876495743595782,1.8405115263312018e-06,9.193099173168671e-14,1.8426626594302758e-09,2.62241595784906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.314611480239701e-08,6.629222957366442e-08,2.209740984196937e-08,3.182433736564313e-17,-4.4194819705535185e-08,0.0,-1.932234479496125e-15,4.3571495746185207e-23,4.506294282546075e-19,5.563265403010288e-22,-6.934486685603546e-19,-6.551270451419979e-21,8.047640179528405e-21,-1.9431654795402077e-15,-2.174403577376713e-24,-9.779344804058836e-18,5.977005902601136e-22,2.9536325540538486e-22,4.171076771853015e-22,-3.0802878529778726e-23,1.942712634458693e-15,4.4003436015159455e-08,3.314611480239701e-08,6.564540001496519e-08,-6.629216487284676e-08,-5.6674910332331955e-08,1.6555680043389688e-11,1.2958887316955943e-08,1.0828557767975764e-08,9.582490545432594e-09,1.0828557767975764e-08,2.2085683880855467e-08,2.2085683880855467e-08,-3.182433736564313e-17,4.4171367992101177e-08,-3.401152043735928e-17,2.2431170123430937e-20,-2.0986278438707023e-16,4.4171369673051686e-08,7.702545567823697e-15,7.482318452419784e-13,9.104157161370079e-12,-3.69095820692653e-12,-1.4495616752618828e-20,4.415940219976841e-08,7.482318452419784e-13,9.104157161370079e-12,-1.8718335395527157e-08,1.196553057064434e-11,-2.2085444311400223e-08,-3.3790744464422107e-09,-3.379074446450259e-09,-1.3475678768440179e-17,1.9147687873560646e-10,2.120790123209849e-22,-6.470081766394245e-14,1.9138369037574345e-10,9.229556070327216e-14,1.7065318592147237e-14,4.851482277031459e-14,6.893194915209304e-23,1.3475647965561646e-17
1000,8.98201798201798,523,101325.0,2.7710000000000005e-08,0.066,0.9,0.033999999999999975,0.07333333333333332,523.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.03396735496226578,0.0,0.0,0.8962554221407129,0.005760889011911984,0.001920296335758029,3.0903134242419447e-12,0.06209603754626114,0.0,0.000527468950808117,4.159711732525379e-12,0.2664756261189812,1.3513402027375893e-09,5.797398680757401e-09,1.661035318101809e-08,3.825674270074938e-06,0.7325766702748823,2.10492461386437e-05,2.020644729854215e-05,0.00034993843462099056,1.7394123087684268e-06,8.536515837271275e-14,2.0554509961213793e-09,2.3449621903173584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9603998844612317e-08,5.920799765727362e-08,1.97359992031732e-08,3.19546968742674e-17,-3.947199843820062e-08,0.0,-6.665864424228138e-17,-6.3862631716202555e-25,1.2051641625445455e-19,2.078405907825428e-23,-3.2690177808095646e-21,7.841672207002702e-22,-7.957477492760125e-22,-6.676201855439578e-17,3.4695995877792625e-25,2.0323421039962903e-20,1.3026988349176704e-22,1.02185886218709e-23,1.700938351836102e-23,-5.9540248260619815e-25,6.664105438388035e-17,3.931901467599448e-08,2.9603998844612317e-08,5.8294522263357366e-08,-5.920794562711665e-08,-5.069743506774363e-08,1.4043883945448402e-11,1.2005694765008628e-08,9.494180179638445e-09,8.48093046552561e-09,9.494180179638445e-09,1.9726074922759223e-08,1.9726074922759223e-08,-3.19546968742674e-17,3.94521500615118e-08,-3.072790037069121e-17,1.96962729810958e-20,-1.9730568946640007e-16,3.9452149880325755e-08,6.879614244632711e-15,6.324599535222439e-13,7.768104939408344e-12,-3.0015798355159262e-12,-1.3138660387977291e-20,3.944203791671666e-08,6.324599535222439e-13,7.768104939408344e-12,-1.6410159011371365e-08,1.011189696803526e-11,-1.9725887306205158e-08,-3.325840191801839e-09,-3.3258401918010435e-09,-1.2033605175739733e-17,1.530587555219628e-10,1.7054669401438237e-22,-5.20301569672857e-14,1.5298376220614585e-10,7.377712737327565e-14,1.423089898470591e-14,3.9003412936114657e-14,5.540704509890863e-23,1.203360458033725e-17
1000,8.98201798201798,548,101323.43106764113,2.7710000000000005e-08,0.066,0.1,0.8340000000000001,0.66,548.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.8222315871552541,0.0,0.0,0.05474003986248728,0.08701575962514252,0.028999546728509,8.383193892226979e-12,0.007013066620223887,0.0,0.004265500214065572,3.4166274735355194e-11,0.865467803706711,5.11944591941034e-09,5.68274113633731e-07,3.764416615345829e-07,2.2188151752432724e-05,0.13001388025028507,2.0482622515579414e-05,9.275908722479536e-06,0.00015478540463946885,3.244644919394346e-06,6.09797291819859e-14,5.979983679791207e-10,4.188862894252202e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1023727534268224e-07,2.2139524212935788e-07,7.343279486227973e-08,4.351233395384317e-17,-1.5227823013513367e-07,0.0,-4.83529352063738e-09,3.025497137922729e-14,2.7777242672156585e-11,-2.912761412977904e-12,-9.449772635357283e-10,-5.496680245970972e-12,6.717398307281989e-11,-4.1048881125874893e-10,-3.867580010748532e-11,5.342939405457027e-09,-1.4423427194775436e-11,2.451390213203389e-14,-8.763037935817067e-18,2.2541960327754154e-16,4.099096639534429e-10,1.5094096757583392e-07,1.1023727534268224e-07,1.748154871595856e-07,-2.2139453374021498e-07,-1.8879422813365348e-07,3.401724479669538e-11,8.614243432774532e-08,1.4625363999988243e-08,3.158188629816077e-08,1.4625363999988243e-08,7.34727643074997e-08,7.34727643074997e-08,-4.351233395384317e-17,1.4694552875078526e-07,-1.2178635964128652e-17,6.558884065789906e-20,-1.9516230066968942e-16,1.4735601716608926e-07,4.992277176541976e-14,7.340675697180241e-13,1.9712399998966375e-11,-1.437376896182566e-12,-9.799047137610604e-21,1.4688355324715386e-07,7.340675697180241e-13,1.9712399998966375e-11,-7.165169238645474e-08,6.255425498195198e-11,-7.343191791012463e-08,-1.781102475824987e-09,-1.8482764588978072e-09,1.4515848627994383e-16,1.338080077174688e-09,4.802983281597374e-21,-7.083891428435915e-13,1.3372625592997472e-09,7.198889318498665e-13,3.5508563538697824e-13,4.811071643851009e-13,1.2277074300251807e-21,8.026111699759763e-17
