Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25),N2X(26)
1.6527868396705367e-17,0.05595639656,0.054,0.0,0.0,0.0297368272884777,0.8799999999989526,8.357078670021691e-43,1.4431313809307548e-74,5.3263996973320574e-77,0.06599999999947972,0.0,2.094795447162059e-12,3.421010780828194e-13,3.42101078082903e-13,1.7817764436448908e-13,4.1837414848118546e-26,7.327165494593546e-29,2.4265892299722035e-48,1.483304290525005e-39,4.713458250983003e-54,1.063017700896454e-59,1.0809248138040456e-66,9.517573841862988e-73
3.3070096366301007e-17,0.05595639656,0.054,0.0,0.0,0.029736827285517957,0.8799999999979043,2.6782620142338254e-41,4.751260161948556e-73,6.985159818049019e-75,0.06599999999895899,0.0,4.191410872432809e-12,6.844993768167387e-13,6.844993768170806e-13,3.5651009020959364e-13,1.7120505914613995e-25,5.867661026461668e-28,7.757513019075777e-47,1.2159436679718462e-38,1.5456984608293031e-52,6.970868423642901e-58,1.7801233192594695e-65,3.1334952668466967e-71
6.615455230549229e-17,0.05595639656,0.054,0.0,0.0,0.029736827279598466,0.8799999999958077,8.576808716648981e-40,1.6053636078091896e-71,9.356490253781655e-73,0.06599999999791753,0.0,8.384641721294883e-12,1.369295974001051e-12,1.3692959740024763e-12,7.131749789267466e-13,7.150239463296893e-25,4.6964846640651636e-27,2.4812273214311128e-45,1.0189418015475392e-37,5.178610171612798e-51,4.669425063298689e-56,3.0097661966801895e-64,1.0587497960275579e-69
1.3232346418387484e-16,0.05595639656,0.054,0.0,0.0,0.02973682726775949,0.8799999999916145,2.7455791750361254e-38,5.688507013119342e-70,1.3045914373336533e-70,0.06599999999583461,0.0,1.677110341230133e-11,2.7388891672343696e-12,2.7388891672405335e-12,1.4265047444689849e-12,3.1004460610871964e-24,3.758103467398432e-26,7.938277442133145e-44,8.897908766132209e-37,1.806774214335649e-49,3.256292588237047e-54,5.340015351269251e-63,3.751609382477205e-68
2.6466128794063996e-16,0.05595639656,0.054,0.0,0.0,0.029736827244081533,0.879999999983228,8.787330837047722e-37,2.1847630746543274e-68,1.951386539462468e-68,0.06599999999166876,0.0,3.3544026767443276e-11,5.4780755491501865e-12,5.478075549178532e-12,2.8531642279864548e-12,1.432202721558798e-23,3.006806182845889e-25,2.5401387246538233e-42,8.347993352847847e-36,6.766389865507834e-48,2.4365479889289103e-52,1.0277639249306138e-61,1.4408621842270223e-66
5.293369354541702e-16,0.05595639656,0.054,0.0,0.0,0.029736827196725622,0.8799999999664551,2.8121032630109126e-35,9.474867356146838e-67,3.2607655026643504e-66,0.06599999998333707,0.0,6.708987337024268e-11,1.0956448294701761e-11,1.0956448294844649e-11,5.706483004763459e-12,7.26449336531892e-23,2.405505632344381e-24,8.129308148945474e-41,8.764092503087987e-35,2.832704722939173e-46,2.037171655043137e-50,2.2354145308431372e-60,6.2486874340671695e-65
1.0586882304812306e-15,0.05595639656,0.054,0.0,0.0,0.0297368271020138,0.8799999999329092,8.998476573597497e-34,4.81548555528437e-65,6.34547243918278e-64,0.06599999996667369,0.0,1.3418156614589706e-10,2.1913193712070453e-11,2.1913193712878055e-11,1.1413119797366475e-11,4.134240932009295e-22,1.9243188973838142e-23,2.602252640927461e-39,1.0728626559463227e-33,1.3816759232922156e-44,1.9838615818726694e-48,5.700272691211835e-59,3.1757835074941887e-63
2.1173908205353515e-15,0.05595639656,0.054,0.0,0.0,0.029736826912590168,0.8799999998658176,2.879148306150706e-32,2.930796041313266e-63,1.47995471578243e-61,0.06599999993334693,0.0,2.6836494997737787e-10,4.382668424695614e-11,4.382668425207508e-11,2.2826390339414575e-11,2.6364307395513688e-21,1.539245104340432e-22,8.334210056260031e-38,1.5748178551308257e-32,8.077259635095355e-43,2.3154596721630364e-46,1.740385057244208e-57,1.9327990348792257e-61
4.234796000643593e-15,0.05595639656,0.054,0.0,0.0,0.029736826533742915,0.8799999997316342,9.21062200344329e-31,2.1452356550928283e-61,4.17429933397511e-59,0.06599999986669343,0.0,5.367317107606238e-10,8.765366407801012e-11,8.765366411359415e-11,4.5652919256046906e-11,1.840755652298829e-20,1.2310309895033096e-21,2.6727965843116455e-36,2.795933164280382e-31,5.708792713635493e-41,3.2678792078732483e-44,6.387389867965458e-56,1.414675173552638e-59
8.469606360860077e-15,0.05595639656,0.054,0.0,0.0,0.029736825776048505,0.8799999994632675,2.945651208300279e-29,6.375379294659115e-61,1.4082395165788998e-56,0.06599999973338647,0.0,1.0734652048050338e-09,1.7530761847076316e-10,1.753076187339704e-10,9.130592846080046e-11,1.36524805650407e-19,9.842294733414972e-21,8.640588532308683e-35,5.941315003318964e-30,4.8239510571045196e-39,5.5154655198988786e-42,6.384680531490356e-56,4.203745508830608e-59
1.6939227081293046e-14,0.05595639656,0.054,0.0,0.0,0.02973682426066003,0.8799999989265339,9.41483484984022e-28,1.5030559886051036e-60,5.507040486557315e-54,0.06599999946677276,0.0,2.146932082779802e-09,3.5061550366296864e-10,3.5061550568283683e-10,1.8261175268701484e-10,1.0492555693525264e-18,7.864280745929693e-20,2.8532785223820993e-33,1.4670259876972658e-28,4.723315285467125e-37,1.0788751332645293e-39,6.53150697545911e-56,9.908394632421599e-59
3.387846852215898e-14,0.05595639656,0.054,0.0,0.0,0.029736821229884507,0.8799999978530674,3.005559570685107e-26,6.4564394732930935e-59,2.385625023587828e-51,0.06599999893354622,0.0,4.293865398068308e-09,7.012311595471433e-10,7.012311753640666e-10,3.6522262705227503e-10,8.22227029086103e-18,6.276171462744564e-19,1.0166578674842497e-31,4.0371402510762555e-27,5.122192741693865e-35,2.3374018748351337e-37,2.379387326357932e-54,4.2550127721886204e-57
5.0817709963024916e-14,0.05595639656,0.054,0.0,0.0,0.029736818199110452,0.879999996779601,1.436632159611454e-25,6.030902061203783e-55,2.0231435924362778e-50,0.06599999840032059,0.0,6.4407982724201215e-09,1.0518466740950425e-09,1.0518467207638394e-09,5.478327308572734e-10,2.426492697567536e-17,1.860760066566836e-18,4.935993163525024e-31,1.8672047687780415e-26,3.3443622731287425e-34,1.7525531155289226e-36,2.2752993769139934e-50,3.974609849546351e-53
8.469619284475679e-14,0.05595639656,0.054,0.0,0.0,0.02973681213756845,0.879999994632669,2.15679382938256e-24,2.855997714671713e-54,3.1040982817566514e-48,0.06599999733387305,0.0,1.0734662255782021e-08,1.7530769768301623e-09,1.7530771940729062e-09,9.130498773938813e-10,1.1296125908929656e-16,8.679474005155024e-18,1.1414866099052992e-29,2.6441083814311247e-25,1.6495817425626896e-32,1.514260261447357e-34,4.249753431080868e-50,1.880602352850596e-52
1.1518682743831546e-13,0.05595639656,0.054,0.0,0.0,0.02973680668218583,0.8799999927004309,7.853047996883156e-24,2.9499712657562364e-54,1.8929991185343366e-47,0.06599999637407339,0.0,1.4599138413154212e-08,2.3841834978253502e-09,2.384183998116916e-09,1.2417428583255433e-09,2.6013764168829216e-16,1.9983899436462187e-17,5.265615668814818e-29,9.489391909615968e-25,8.727226473785907e-32,8.669180939078404e-34,2.15725190357497e-49,1.9506628868874532e-52
1.4567746203187415e-13,0.05595639656,0.054,0.0,0.0,0.029736801226808936,0.8799999907681937,2.1024735464215552e-23,2.5144656015416513e-52,8.657350820101482e-47,0.0659999954142772,0.0,1.8463613058231425e-08,3.0152890586650597e-09,3.0152900207208266e-09,1.5704332666288746e-09,5.002240148856902e-16,3.838625999884828e-17,1.5512298992742954e-28,2.523615307272913e-24,2.9686484652655e-31,3.445660152120506e-33,4.708248306399315e-48,1.6560087357077422e-50
1.7616809662543284e-13,0.05595639656,0.054,0.0,0.0,0.02973679577143769,0.8799999888359569,4.8219566262482566e-23,1.061979298825392e-51,2.9921594133068073e-46,0.06599999445448435,0.0,2.2328086272790813e-08,3.6463935473388596e-09,3.6463951817130606e-09,1.8991212665209483e-09,8.497549733478369e-16,6.512281536856055e-17,4.356766379853351e-28,5.7562050791518656e-24,8.675926189331054e-31,1.0933194727109043e-32,1.6020404002500058e-47,6.99198303309609e-50
2.371493658125502e-13,0.05595639656,0.054,0.0,0.0,0.029736784860709,0.8799999849714855,1.7327289200615929e-22,1.1142517876353856e-50,2.0378952882187292e-45,0.0659999925349068,0.0,3.00570294330305e-08,4.908599481914895e-09,4.908603092104938e-09,2.5564918525007944e-09,1.876850283444984e-15,1.434929600368235e-16,2.4788081142346464e-27,2.0535183694572752e-23,5.149100715413591e-30,6.902422567131968e-32,1.590693930293441e-46,7.33502505721079e-49
2.981306349996676e-13,0.05595639656,0.054,0.0,0.0,0.029736773950003525,0.8799999811070163,4.612633567490938e-22,6.764175477655896e-50,8.781395240740872e-45,0.06599999061534285,0.0,3.778596729052629e-08,6.17079988851386e-09,6.170806648263174e-09,3.213853741626168e-09,3.513870666177842e-15,2.679622078024653e-16,8.708431943275506e-27,5.448660640119533e-23,1.816203122409426e-29,2.728923954538521e-31,9.2943948041705e-46,4.4524625632824456e-48
3.59111904186785e-13,0.05595639656,0.054,0.0,0.0,0.02973676303932446,0.8799999772425503,1.0631132990197419e-21,3.673535724356607e-49,3.1164209889464137e-44,0.06599998869579425,0.0,4.5514899475124304e-08,7.432993311397657e-09,7.43300474744159e-09,3.8712064860401055e-09,5.944033163019229e-15,4.519746610477879e-16,2.6379813281341876e-26,1.2538562750580346e-22,5.414684209174709e-29,8.89677545929571e-31,4.942474298774035e-45,2.417954463219965e-47
4.2009317337390236e-13,0.05595639656,0.054,0.0,0.0,0.029736752128674028,0.8799999733780868,2.2045154873528317e-21,1.8244170475508043e-48,9.74098608077226e-44,0.06599998677626212,0.0,5.3243825886034285e-08,8.695178419708197e-09,8.69519639181789e-09,4.528550102716328e-09,9.340067900240904e-15,7.079586099021026e-16,7.066035277393463e-26,2.599321157259546e-22,1.4495666781171156e-28,2.5755745629430408e-30,2.37313225415107e-44,1.2007754800637109e-46
5.420557117481371e-13,0.05595639656,0.054,0.0,0.0,0.029736730307466007,0.8799999656491687,7.537717219651663e-21,5.244407335009746e-47,9.088430661064027e-43,0.06599998293725075,0.0,6.870166138333808e-08,1.1219518934553615e-08,1.1219556765199153e-08,5.843210652345676e-09,1.9655128817580107e-14,1.4795162484097962e-15,3.9245417953911553e-25,8.910835637198947e-22,8.491298043080492e-28,1.8998879162207476e-29,4.7684063260948325e-43,3.448740145016858e-45
6.640182501223719e-13,0.05595639656,0.054,0.0,0.0,0.02973670848639486,0.879999957920262,2.016300261938553e-20,4.759477151758222e-46,4.8920698417800435e-42,0.06599997909831641,0.0,8.415947360281939e-08,1.3743811224514624e-08,1.3743880143227703e-08,7.157836575389201e-09,3.579693400047021e-14,2.6750520942200556e-15,1.4992270400003806e-24,2.3926773093359334e-21,3.273926878214917e-27,8.709518245664338e-29,3.761296214815464e-42,3.1285768106790244e-44
7.859807884966066e-13,0.05595639656,0.054,0.0,0.0,0.029736686665475603,0.8799999501913667,4.575985333279929e-20,2.9348376701792795e-45,1.941260199432262e-41,0.06599997525946655,0.0,9.961726245749718e-08,1.6268045164011124e-08,1.6268158969318268e-08,8.472429204084751e-09,5.909440998821695e-14,4.383362105964224e-15,4.572934946808216e-24,5.454384456593789e-21,9.93195184017288e-27,3.034046521680971e-28,2.1116002083536313e-41,1.9285622153990343e-43
1e-12,0.05595639656,0.054,0.0,0.0,0.02973664837465488,0.8799999366287701,1.5203682697949755e-19,8.798858169064518e-44,2.0220843909454507e-40,0.06599996852329976,0.0,1.2674245117634054e-07,2.0697386067846258e-08,2.0697619697896547e-08,1.0779192929936835e-08,1.212508955178444e-13,8.871432747113306e-15,2.495713608803962e-23,1.8321080226993715e-20,5.462934014216297e-26,2.2689500927882646e-27,4.097337713828437e-40,5.770132208082564e-42
1.029905865245076e-12,0.05595639656,0.054,0.0,0.0,0.02973664302415202,0.8799999347336104,1.7554442534628485e-19,1.1420986497865344e-43,2.543974517723055e-40,0.06599996758204972,0.0,1.3053276980644708e-07,2.131629791853089e-08,2.131655308212053e-08,1.1101519960256614e-08,1.324170138442427e-13,9.670102724229293e-15,3.0155971051325517e-23,2.1181037375535206e-20,6.607090347831384e-26,2.8040114852536532e-27,5.266465426322965e-40,7.489396333673788e-42
1.2738309419935456e-12,0.05595639656,0.054,0.0,0.0,0.029736599383614115,0.8799999192758997,4.976499221830828e-19,1.1529992472179216e-42,1.509569885559629e-39,0.06599995990505936,0.0,1.6144818282658677e-07,2.6364196966931612e-08,2.6364679284588338e-08,1.3730493538521409e-08,2.501533538701389e-13,1.7988191279843722e-14,1.246532816276412e-22,6.074916632797701e-20,2.70220707636158e-25,1.3865826638714783e-26,4.6494180623403157e-39,7.555039688244246e-41
1.7616810954904844e-12,0.05595639656,0.054,0.0,0.0,0.029736512105369695,0.8799998883606153,2.510997207224994e-18,9.46002154538598e-41,3.4755671887670936e-38,0.06599994455259402,0.0,2.2327872359063634e-07,3.645861385714651e-08,3.645988956164099e-08,1.8988131256336684e-08,6.608740309211344e-13,4.60395059037746e-14,1.1967974081638423e-21,3.15391970897243e-19,2.5986781932607857e-24,2.030329472372842e-25,2.229599894846233e-37,6.169446356902535e-39
2.2495312489874234e-12,0.05595639656,0.054,0.0,0.0,0.029736424831691134,0.8799998574455133,8.209745651070289e-18,1.20442826568831e-39,2.4644167345126144e-37,0.0659999292025427,0.0,2.8510888038493434e-07,4.655065548010062e-08,4.655331309282336e-08,2.424542654201171e-08,1.3752902862413618e-12,9.295467677320963e-14,5.891412736880391e-21,1.0563407332912383e-18,1.2516987067023133e-23,1.192787231968731e-24,2.520011415464235e-36,7.844471321634512e-38
2.7373814024843624e-12,0.05595639656,0.054,0.0,0.0,0.02973633756352586,0.8799998265305942,2.1053856067182225e-17,9.649096813504555e-39,1.1446131562653362e-36,0.06599991385537712,0.0,3.4693864935164e-07,5.663968212204792e-08,5.6644474166042293e-08,2.9502463415637933e-08,2.4773438517225493e-12,1.6261008227067148e-13,2.086174889612177e-20,2.7718687103496396e-18,4.3568854435540824e-23,4.810568621961721e-24,1.8600748782343636e-35,6.278028873315443e-37
3.2252315559813015e-12,0.05595639656,0.054,0.0,0.0,0.029736250301819877,0.8799997956158574,4.6129069460173834e-17,5.85953861667205e-38,4.162140456478468e-36,0.06599989851156861,0.0,4.0876802712998384e-07,6.67250547614909e-08,6.67328980590166e-08,3.475932577541515e-08,4.0508759577891736e-12,2.583810060690954e-13,5.977220408428426e-20,6.2136799153014175e-18,1.2444016894530183e-22,1.553153844952605e-23,1.0497713469742461e-34,3.8087152291968375e-36
3.7130817094782405e-12,0.05595639656,0.054,0.0,0.0,0.029736163047517576,0.8799997647013031,9.036922786733877e-17,2.8565770968619407e-37,1.2779852905521008e-35,0.06599988317158781,0.0,4.705970107985529e-07,7.680613519725513e-08,7.681811106343598e-08,4.001609739499501e-08,6.179608608769532e-12,3.8320786428206715e-13,1.4721475007575031e-19,1.2454348508468233e-17,3.07927001358698e-22,4.28900781278062e-23,4.734534605569792e-34,1.8548157063200275e-35
4.6887820164721186e-12,0.05595639656,0.054,0.0,0.0,0.02973598856489279,0.8799997028727422,2.742023168148735e-16,5.37232970053977e-36,9.023062944834644e-35,0.06599985250498867,0.0,5.942537857819856e-07,9.695287172221337e-08,9.697701479768178e-08,5.0529702749069154e-08,1.2436827400346826e-11,7.301490249065562e-13,6.541821111257855e-19,3.9578895417172335e-17,1.3981822189817378e-21,2.417510211137525e-22,6.653982509169833e-33,3.470065275312979e-34
5.664482323465997e-12,0.05595639656,0.054,0.0,0.0,0.0297358141231686,0.8799996410449109,6.711108447404816e-16,4.63113260591894e-35,4.259521105457005e-34,0.0659998218593298,0.0,7.179089577155541e-07,1.1707480823638195e-07,1.1711741807658484e-07,6.104394632863621e-08,2.1915559382650997e-11,1.2202365515122543e-12,2.14793972337436e-18,1.012672331520165e-16,4.685118619823841e-21,9.62040941950589e-22,4.964616914105759e-32,2.9822325504573913e-33
6.640182630459875e-12,0.05595639656,0.054,0.0,0.0,0.02973563972982613,0.8799995792178095,1.4179285107711796e-15,2.7800416610972007e-34,1.5523099164497762e-33,0.0659997912383453,0.0,8.41562514141931e-07,1.3716688384680586e-07,1.3723557366879047e-07,7.155949158108927e-08,3.527908575185111e-11,1.8661728021850266e-12,5.7438884337797856e-18,2.2330300613595877e-16,1.2855318241196547e-20,3.0418219201633943e-21,2.6757359546887734e-31,1.7856086620305135e-32
7.615882937453753e-12,0.05595639656,0.054,0.0,0.0,0.02973546539230499,0.8799995173914372,2.692511228103305e-15,1.3191570799444018e-33,4.7273505984332304e-33,0.06599976064575008,0.0,9.652144456448196e-07,1.5722406490046003e-07,1.5732775663779003e-07,8.207699786379061e-08,5.3186730192334665e-11,2.677638031483614e-12,1.3265528531555582e-17,4.419138919647359e-16,3.0617175652206294e-20,8.184033058753005e-21,1.1544725020624253e-30,8.452060279506067e-32
8.59158324444763e-12,0.05595639656,0.054,0.0,0.0,0.02973529111799747,0.8799994555657943,4.715417298411465e-15,5.252755408875413e-33,1.2597053013083314e-32,0.0659997300852367,0.0,1.0888647451445713e-06,1.7724134956208478e-07,1.7739026688776442e-07,9.259711978232196e-08,7.62931929095182e-11,3.661991964235489e-12,2.7428372441583402e-17,8.055229133320156e-16,6.552876345763632e-20,1.951491017750398e-20,4.2039282484643845e-30,3.3571741476793445e-31
9.567283551441507e-12,0.05595639656,0.054,0.0,0.0,0.029735116914242698,0.8799993937408803,7.751028454354073e-15,1.8195444017888893e-32,3.023903052653092e-32,0.06599969956047193,0.0,1.2125134074324845e-06,1.9721377225858582e-07,1.9741943185251222e-07,1.0312050655140358e-07,1.0524790441397541e-10,4.824739376480697e-12,5.200552192168908e-17,1.376438538872217e-15,1.2895286123013215e-19,4.23315357505027e-20,1.337391634152203e-29,1.1599497761534781e-30
1e-11,0.05595639656,0.054,0.0,0.0,0.029735039680546162,0.8799993663221847,9.500355168074307e-15,3.0362876847686834e-32,4.3336957711042264e-32,0.0659996860353389,0.0,1.2673502229264929e-06,2.0605576034651602e-07,2.062906059659107e-07,1.0778876997313074e-07,1.2012910280557418e-10,5.398598893342917e-12,6.748654080626051e-17,1.715652166802172e-15,1.702392178462632e-19,5.816944754154856e-20,2.153982479641228e-29,1.9334166809779917e-30
1.0542983858435385e-11,0.05595639656,0.054,0.0,0.0,0.029734942788321332,0.8799993319166948,1.2108221772202993e-14,5.553026586660156e-32,6.654763371264755e-32,0.06599966907509427,0.0,1.3361604288285264e-06,2.1713640765577417e-07,2.1741160897769137e-07,1.1364780142229047e-07,1.4069444776773843e-10,6.169871995489015e-12,9.1961271061765e-17,2.2323521358719253e-15,2.3713633791118043e-19,8.497511516170406e-20,3.78691187868397e-29,3.5314331548328024e-30
1.1518684165429262e-11,0.05595639656,0.054,0.0,0.0,0.02973476874744878,0.8799992700932376,1.8140744254555093e-14,1.5514911548482207e-31,1.3663934816309488e-31,0.06599963863271006,0.0,1.45980580679474e-06,2.3700437570439287e-07,2.3736318892081193e-07,1.2417964095522437e-07,1.8326982592848364e-10,7.700253873243508e-12,1.5359099506963481e-16,3.468223501047444e-15,4.124535445857844e-19,1.601694231773532e-19,9.823077662691279e-29,9.841226156824514e-30
1.2494384472423139e-11,0.05595639656,0.054,0.0,0.0,0.029734594798769592,0.8799992082705081,2.6247480914329334e-14,4.014020635150709e-31,2.64748593649546e-31,0.06599960823689079,0.0,1.5834495396846535e-06,2.5681284575400367e-07,2.572705982262008e-07,1.3471665442650053e-07,2.336038651090524e-10,9.417870841101266e-12,2.4461982490356683e-16,5.197798627178273e-15,6.848705610724083e-19,2.864381720549428e-19,2.3647839506771105e-28,2.5393083824924907e-29
1.3470084779417016e-11,0.05595639656,0.054,0.0,0.0,0.029734420949352042,0.8799991464485063,3.687234702912397e-14,9.703617405489658e-31,4.880860001083399e-31,0.06599957789117009,0.0,1.7070916265727754e-06,2.7655704046131923e-07,2.7713030193567905e-07,1.452594632660753e-07,2.923186485709693e-10,1.1324000115924442e-11,3.7426546482158525e-16,7.555033378588913e-15,1.093337636691939e-18,4.897773491983765e-19,5.33339749400012e-28,6.121651761737223e-29
1.4445785086410894e-11,0.05595639656,0.054,0.0,0.0,0.029734247206182843,0.8799990846272314,5.050416912455259e-14,2.2092665212427556e-30,8.61742115029761e-31,0.06599954759904125,0.0,1.8307320671228506e-06,2.962322396404377e-07,2.969388061975821e-07,1.5580868050480736e-07,3.6002795948975106e-10,1.3419341537108096e-11,5.532912507107353e-16,1.0695477989923422e-14,1.6874408292954118e-18,8.056193350432091e-19,1.1363066242712181e-27,1.389799844895995e-28
1.639718570039865e-11,0.05595639656,0.054,0.0,0.0,0.029733900066094585,0.8799989609868609,8.89668122714755e-14,1.0050730473802234e-29,2.4122856802735808e-30,0.06599948718931224,0.0,2.0780080101220256e-06,3.353570805592382e-07,3.363884629856272e-07,1.7692874685525657e-07,5.248403141722404e-10,1.817825913782841e-11,1.110481498627856e-15,2.006467566681544e-14,3.6949749969455936e-18,1.9786257956877642e-18,4.5115520991752015e-27,6.2806208059728255e-28
1.8348586314386404e-11,0.05595639656,0.054,0.0,0.0,0.02973355343255839,0.8799988373493927,1.4643335965225412e-13,3.8167787231677525e-29,5.991909896188163e-30,0.0659994270347339,0.0,2.32527737372241e-06,3.741508989504482e-07,3.7559254185381794e-07,1.980815684356653e-07,7.32763707335562e-10,2.3692713683678832e-11,2.0344217185757035e-15,3.5033979520496105e-14,7.386331789669806e-18,4.373040844153558e-18,1.5224823493447695e-26,2.36964657549206e-27
2.0104846866975383e-11,0.05595639656,0.054,0.0,0.0,0.02973324193882864,0.8799987260781491,2.1892849842896288e-13,1.114924986697537e-28,1.2508086554538793e-29,0.06599937313544717,0.0,2.547814182856564e-06,4.0875310027198236e-07,4.106445700551854e-07,2.1715087443160996e-07,9.605230558278694e-10,2.929714590302222e-11,3.2981600152459463e-15,5.5068766857217855e-14,1.2944194112350671e-17,8.304247601416918e-18,4.062233276107947e-26,6.884357561303231e-27
2.186110741956436e-11,0.05595639656,0.054,0.0,0.0,0.029732930934842153,0.879998614809249,3.15734823003473e-13,2.974841511909083e-28,2.4488568478174658e-29,0.06599931948256035,0.0,2.7703456783376573e-06,4.430336847506462e-07,4.454579665236865e-07,2.3625358330191932e-07,1.230088288285414e-09,3.550307459219893e-11,5.098063991289103e-15,8.327552904911458e-14,2.1606511192876472e-17,1.4905154962327872e-17,9.969942273231305e-26,1.8268522438837654e-26
2.361736797215334e-11,0.05595639656,0.054,0.0,0.0,0.02973262045629804,0.8799985035426888,4.4176253942924603e-13,7.345785311130614e-28,4.5421297861954385e-29,0.06599926609392931,0.0,2.992871870122832e-06,4.769686714771535e-07,4.800148852323555e-07,2.553927524172521e-07,1.5445248874066757e-09,4.23031413110801e-11,7.572763512675102e-15,1.218704058474456e-13,3.4614137957669534e-17,2.5511492310125205e-17,2.279280121869948e-25,4.4866919735576185e-26
2.537362852474232e-11,0.05595639656,0.054,0.0,0.0,0.02973231053755476,0.8799983922784644,6.023432208981599e-13,1.6972528782883338e-27,8.044134058396086e-29,0.06599921298674026,0.0,3.2153927692872273e-06,5.105350217989376e-07,5.142981511599616e-07,2.745713023449521e-07,1.9067621239680066e-09,4.9688956320671754e-11,1.087619891116289e-14,1.734070478291104e-13,5.3537253203490623e-17,4.1926441203467644e-17,4.901776454686947e-25,1.031103586752265e-25
2.7129889077331298e-11,0.05595639656,0.054,0.0,0.0,0.02973200121156021,0.8799982810165712,8.032156816487235e-13,3.7023566892110334e-27,1.368771377391206e-28,0.06599916017747481,0.0,3.4379083877781397e-06,5.437106880018699e-07,5.482912950785644e-07,2.9379201006649693e-07,2.3195861959662557e-09,5.7651338804862407e-11,1.5176750559985803e-14,2.4078905795207475e-13,8.032393941107879e-17,6.652308334302805e-17,9.996858671224674e-25,2.2372321190111054e-25
2.8886149629920277e-11,0.05595639656,0.054,0.0,0.0,0.029731692509789437,0.8799981697570051,1.050510712388724e-12,7.681036487988608e-27,2.249130443359256e-28,0.06599910768187874,0.0,3.6604187382802346e-06,5.764746565696435e-07,5.8197858466118e-07,3.1305750301092987e-07,2.7856341865319744e-09,6.618044611593061e-11,2.065623406948775e-14,3.2727954747961686e-13,1.1734998544345966e-16,1.0235721969639066e-16,1.946306080800971e-24,4.616677942496562e-25
3.064241018250926e-11,0.05595639656,0.054,0.0,0.0,0.029731384462189907,0.8799980584997609,1.3507345986776248e-12,1.5245794213218756e-26,3.583740515438218e-28,0.0659990555149345,0.0,3.882923834137681e-06,6.088069859209257e-07,6.153450517797347e-07,3.3237025391583597e-07,3.3073888527676923e-09,7.526584643654885e-11,2.750879259979261e-14,4.36507833998811e-13,1.674690475641665e-16,1.5328908641737426e-16,3.637111285592037e-24,9.114467871767907e-25
3.239867073509824e-11,0.05595639656,0.054,0.0,0.0,0.029731077097134736,0.8799979472448337,1.7107518389586322e-12,2.9092623241736836e-26,5.556424998429845e-28,0.06599900369083779,0.0,4.105423689283972e-06,6.406888385072393e-07,6.483765158582672e-07,3.517325765316811e-07,3.887174261556801e-09,8.489658390180442e-11,3.593977327384117e-14,5.72473265480086e-13,2.3406320445517944e-16,2.241130894396808e-16,6.5531885132160526e-24,1.729926439519212e-24
3.415493128768722e-11,0.05595639656,0.054,0.0,0.0,0.029730770441383683,0.8799978359922181,2.137767017935341e-12,5.358994889216752e-26,8.407152755622118e-28,0.06599895222297808,0.0,4.327918318165238e-06,6.721025073546261e-07,6.810596033236744e-07,3.711466221561059e-07,4.527152258991501e-09,9.506125053783993e-11,4.616457594247413e-14,7.395462373197899e-13,3.21093394000786e-16,3.206947084716486e-16,1.1427193796711523e-23,3.1694408549748406e-24
3.5911191840276204e-11,0.05595639656,0.054,0.0,0.0,0.029730464520051892,0.879997724741909,2.639305911346128e-12,9.562012036054397e-26,1.24440954482452e-27,0.06599890112392283,0.0,4.550407735669944e-06,7.030314370994314e-07,7.13381763199779e-07,3.906143769892578e-07,5.229319764646081e-09,1.0574805209550462e-10,5.840745773474063e-14,9.424664621361032e-13,4.331489732186004e-16,4.501137514524746e-16,1.93469686739735e-23,5.6246331728959714e-24
3.7667452392865186e-11,0.05595639656,0.054,0.0,0.0,0.029730159356586256,0.8799976134939004,3.223195899988282e-12,1.657550798315503e-25,1.8057228797554783e-27,0.06599885040540572,0.0,4.772891957073943e-06,7.334602395872928e-07,7.453312788983085e-07,4.101376602976832e-07,5.995506878421851e-09,1.1694485880946777e-10,7.290029981334331e-14,1.18633858014295e-12,5.754959324293608e-16,6.208127562910679e-16,3.1891220308494354e-23,9.697255917105246e-24
3.942371294545417e-11,0.05595639656,0.054,0.0,0.0,0.029729854972749235,0.8799975022481868,3.897545905875751e-12,2.798658824894148e-25,2.5733522393506954e-27,0.06599880007831853,0.0,4.995370997995516e-06,7.633747041150472e-07,7.76897276252647e-07,4.297181233723933e-07,6.827375785750374e-09,1.2863924630861548e-10,8.988137581096055e-14,1.476625212908714e-12,7.541235308627336e-16,8.427491867834618e-16,5.1303979637971213e-23,1.628400139744107e-23
4.117997349804315e-11,0.05595639656,0.054,0.0,0.0,0.029729551388610137,0.8799973910047624,4.670726011528088e-12,4.612858144129513e-25,3.6073748818378816e-27,0.06599875015270663,0.0,5.217844874350716e-06,7.927618024526849e-07,8.080697278762578e-07,4.4935724925825433e-07,7.726420438374948e-09,1.4081853636549303e-10,1.0959414607002687e-13,1.8191375909665395e-12,9.757888916437669e-16,1.1275500874638135e-15,8.07152420320386e-23,2.6693350448141814e-23
