Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14)
2.669988972084124e-09,0.05595639656,0.054,0.0,0.0,0.02937435552671819,0.879832923656177,2.3533763319402595e-06,0.0,0.0,0.06597225418596595,0.0,0.00033176567115149406,1.2474170974685833e-06,2.926639368356915e-06,2.328550519588977e-05,3.212891740714792e-06,2.7471778788790914e-08,6.168383936035717e-09
2.68534219161057e-09,0.05595639656,0.054,0.0,0.0,0.029372374980937997,0.879831974517455,2.3802170555637748e-06,0.0,0.0,0.06597213497245333,0.0,0.00033363703454215973,1.2505894146393427e-06,2.9165349151915214e-06,2.338129586838269e-05,3.233142263652265e-06,2.752207002596853e-08,6.19142279948121e-09
2.700695411137016e-09,0.05595639656,0.054,0.0,0.0,0.029370394876387686,0.8798310255077322,2.407130420366759e-06,0.0,0.0,0.06597201592857606,0.0,0.0003355080679222414,1.2537593950819523e-06,2.9064895076095454e-06,2.3476816308189146e-05,3.253495720669088e-06,2.7571898658178942e-08,6.214294709507203e-09
2.716048630663462e-09,0.05595639656,0.054,0.0,0.0,0.029368415210542193,0.8798300766269715,2.4341157927211056e-06,0.0,0.0,0.06597189705354063,0.0,0.00033737877197696255,1.2569264744430979e-06,2.896504168613834e-06,2.3572067697745878e-05,3.273952287184272e-06,2.7621280644024772e-08,6.237007055850049e-09
2.731401850189908e-09,0.05595639656,0.054,0.0,0.0,0.029366435981003924,0.8798291278751355,2.4611725672916897e-06,0.0,0.0,0.06597177834657862,0.0,0.0003392491473649296,1.260090105502799e-06,2.8865798474524023e-06,2.3667051196187828e-05,3.2945121196852475e-06,2.7670231493692385e-08,6.259565671973583e-09
2.746755069716354e-09,0.05595639656,0.054,0.0,0.0,0.029364457185500573,0.8798281792521869,2.488300167410737e-06,0.0,0.0,0.0659716598069454,0.0,0.0003411191947180345,1.2632497582147162e-06,2.8767174207723357e-06,2.3761767940043257e-05,3.315175356371222e-06,2.7718766318784866e-08,6.281974522346626e-09
2.7621082892428e-09,0.05595639656,0.054,0.0,0.0,0.0293624788218761,0.8798272307580891,2.5154980392317546e-06,0.0,0.0,0.06597154143391998,0.0,0.0003429889146432096,1.266404919478606e-06,2.8669176958485533e-06,2.385621904339141e-05,3.3359421171752874e-06,2.7766899770298324e-08,6.3042398734741e-09
2.7774615087692458e-09,0.05595639656,0.054,0.0,0.0,0.02936050088808981,0.8798262823928049,2.542765653182833e-06,0.0,0.0,0.06597142322680333,0.0,0.00034485830772165265,1.269555093231704e-06,2.857181411017189e-06,2.395040559878845e-05,3.3568125046788866e-06,2.781464612736718e-08,6.326369539690992e-09
2.7928147282956917e-09,0.05595639656,0.054,0.0,0.0,0.029358523382215847,0.8798253341562977,2.570102506834822e-06,0.0,0.0,0.06597130518491902,0.0,0.00034672737451148017,1.2726998001124816e-06,2.8475092398347273e-06,2.4044328677118598e-05,3.37778660377951e-06,2.7862019187804404e-08,6.348367489726492e-09
2.8081679478221377e-09,0.05595639656,0.054,0.0,0.0,0.029356546302440167,0.8798243860485309,2.597508124239302e-06,0.0,0.0,0.06597118730761035,0.0,0.00034859611554587263,1.2758385776211297e-06,2.8379017904933504e-06,2.4137989328944698e-05,3.3988644831043458e-06,2.790903242208774e-08,6.370236217953279e-09
2.8235211673485836e-09,0.05595639656,0.054,0.0,0.0,0.029354569647047274,0.8798234380694678,2.624982045919858e-06,0.0,0.0,0.06597106959424157,0.0,0.0003504645313361209,1.2789709797586963e-06,2.828359610301717e-06,2.4231388584198116e-05,3.4200461944915374e-06,2.7955698798766626e-08,6.391983900848979e-09
2.837339064922385e-09,0.05595639656,0.054,0.0,0.0,0.029352791018705658,0.8798225849983229,2.649766614388304e-06,0.0,0.0,0.06597096379186929,0.0,0.00035214582786918455,1.2817843352477336e-06,2.819827858226798e-06,2.4315225254784403e-05,3.439198540711845e-06,2.799741239842657e-08,6.411458634857182e-09
2.8511569624961867e-09,0.05595639656,0.054,0.0,0.0,0.029351012731702424,0.8798217320313722,2.6746058560884034e-06,0.0,0.0,0.0659708581213537,0.0,0.00035382686169389154,1.2845918764153385e-06,2.8113496862047504e-06,2.4398851735052034e-05,3.45843503486822e-06,2.8038864211327005e-08,6.4308417795089725e-09
2.864974860069988e-09,0.05595639656,0.054,0.0,0.0,0.029349234784995064,0.8798208791685893,2.6994994841146395e-06,0.0,0.0,0.06597075258227035,0.0,0.00035550763313822747,1.2873933118731458e-06,2.80292537261666e-06,2.4482268735551567e-05,3.4777556822765037e-06,2.8080062886489973e-08,6.450136346924772e-09
2.8787927576437897e-09,0.05595639656,0.054,0.0,0.0,0.02934745717759964,0.879820026409948,2.724447223078724e-06,0.0,0.0,0.06597064717420625,0.0,0.000357188142517068,1.2901883607002443e-06,2.794555160448602e-06,2.4565476954656894e-05,3.4971604784395455e-06,2.8121016806637277e-08,6.469347083385956e-09
2.8926106552175912e-09,0.05595639656,0.054,0.0,0.0,0.02934567990859155,0.8798191737554222,2.74944881145639e-06,0.0,0.0,0.06597054189675983,0.0,0.00035886839013282473,1.2929767522865092e-06,2.7862392587024055e-06,2.4648477078747555e-05,3.5166494091713953e-06,2.816173412996827e-08,6.4884774421358044e-09
2.9064285527913928e-09,0.05595639656,0.054,0.0,0.0,0.029343902977103625,0.8798183212049855,2.774504001196551e-06,0.0,0.0,0.06597043674954033,0.0,0.0003605483762756619,1.2957582262019517e-06,2.7779778433145462e-06,2.473126978256336e-05,3.536222450923435e-06,2.8202222767041093e-08,6.507529787128345e-09
