Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25)
6.463355468455235e-17,0.05595639656,0.054,0.0,0.0,0.029736827279870606,0.8799999999959042,7.635146115984272e-40,1.4256313616990172e-71,7.934531664533308e-73,0.06599999999796541,0.0,8.191865568189373e-12,1.3378136973456623e-12,1.3378136973470206e-12,6.967779601777612e-13,6.812071523564524e-25,4.379937611861984e-27,2.2088711538468093e-45,9.482896663916436e-38,4.600608226237097e-51,4.0529405634521287e-56,2.7356019476793324e-64
1.292811387927393e-16,0.05595639656,0.054,0.0,0.0,0.029736827268303824,0.8799999999918073,2.444137835134748e-38,5.041205346174868e-70,1.1043640519595365e-70,0.06599999999593037,0.0,1.6385509262313955e-11,2.675917780418162e-12,2.675917780424025e-12,1.3937071485384717e-12,2.948988385054319e-24,3.5048048711836103e-26,7.066809167804838e-44,8.265925389556856e-37,1.6022420799041007e-49,2.821352043196074e-54,4.8434445008731414e-63
2.585763070091132e-16,0.05595639656,0.054,0.0,0.0,0.029736827245170263,0.8799999999836137,7.822559704229075e-37,1.9296973495659307e-68,1.646982704865634e-68,0.0659999999918603,0.0,3.27727966249136e-11,5.352125942219617e-12,5.352125942246511e-12,2.7875654798549668e-12,1.3586788838154172e-23,2.8041467351100592e-25,2.26126008232124e-42,7.731614843592577e-36,5.98245946034042e-48,2.1048138235657854e-52,9.290547914492999e-62
5.17166643441861e-16,0.05595639656,0.054,0.0,0.0,0.029736827198903137,0.8799999999672263,2.503361376288445e-35,8.329216134244417e-67,2.7399494831370294e-66,0.06599999998372018,0.0,6.554737124751406e-11,1.0704542248376753e-11,1.0704542248511846e-11,5.575281960877669e-12,6.86689514394762e-23,2.2433759473785278e-24,7.236744721638705e-41,8.08071323542195e-35,2.493403290903145e-46,1.7520266351412671e-50,2.011141873550772e-60
1.0343473163073563e-15,0.05595639656,0.054,0.0,0.0,0.029736827106368893,0.8799999999344518,8.010544207338885e-34,4.208943299365878e-65,5.301747091795964e-64,0.06599999996743991,0.0,1.3109652008231383e-10,2.140937479033509e-11,2.1409374791095625e-11,1.115071419655722e-11,3.892404002193463e-22,1.7946240604749142e-23,2.3165094259313647e-39,9.835722491350275e-34,1.209276935025479e-44,1.6965056912471948e-48,5.09895433002746e-59
2.068708662038347e-15,0.05595639656,0.054,0.0,0.0,0.029736826921300405,0.8799999998689026,2.5630587621762597e-32,2.5459219541977263e-63,1.228717959995667e-61,0.06599999993487939,0.0,2.621948161102615e-10,4.281903958824538e-11,4.281903959304874e-11,2.2301575763055366e-11,2.4734587876158002e-21,1.4355084133022937e-22,7.418869487947804e-38,1.434625655658586e-32,7.024812378657728e-43,1.9675727944539727e-46,1.5472621478837955e-57
4.137431353500329e-15,0.05595639656,0.054,0.0,0.0,0.029736826551163453,0.8799999997378044,8.19948314022117e-31,1.8523881456251884e-61,3.4438588200834678e-59,0.06599999986975835,0.0,5.243914015991733e-10,8.563836800337931e-11,8.563836803668275e-11,4.4603287281427566e-11,1.7225773174117647e-20,1.1480742747705837e-21,2.3790719524384063e-36,2.5309847053113286e-31,4.933765588680056e-41,2.759431717299247e-44,5.644822393821995e-56
8.274876736424294e-15,0.05595639656,0.054,0.0,0.0,0.029736825810889628,0.8799999994756078,2.622314734515704e-29,5.506284733052131e-61,1.155320534120284e-56,0.06599999973951633,0.0,1.0487845463060601e-09,1.7127701981761214e-10,1.7127702006354995e-10,8.920666389823295e-11,1.2755851229255646e-19,9.179170529209609e-21,7.687914941607931e-35,5.3479914565044745e-30,4.145791396024029e-39,4.631296335706333e-42,5.644882259482122e-56
1.654976750227222e-14,0.05595639656,0.054,0.0,0.0,0.02973682433034231,0.8799999989512146,8.38162320199856e-28,1.296897917894163e-60,4.4987490132108237e-54,0.06599999947903248,0.0,2.097570730612093e-09,3.4255430103562935e-10,3.425543029212372e-10,1.7841323176054666e-10,9.794771354015875e-19,7.334629910877955e-20,2.5354353054198523e-33,1.3147358870713918e-28,4.042067387928301e-37,9.020728501697451e-40,5.764535315545015e-56
3.309954903396808e-14,0.05595639656,0.054,0.0,0.0,0.029736821369249038,0.8799999979024288,2.675867184311427e-26,4.961123201415886e-59,1.9436778800708685e-51,0.06599999895806562,0.0,4.195142678602141e-09,6.851087550594188e-10,6.851087698177397e-10,3.5682562846764525e-10,7.671850719476804e-18,5.853803820475836e-19,8.995804463799053e-32,3.607410883747859e-27,4.371811756999545e-35,1.9491915686312737e-37,1.866012925399787e-54
4.9649330565663935e-14,0.05595639656,0.054,0.0,0.0,0.029736818408157163,0.879999996853643,1.279068097771538e-25,5.146089832907132e-55,1.6477780182259905e-50,0.06599999843709962,0.0,6.292714205713086e-09,1.0276630756436992e-09,1.027663119180175e-09,5.352372894464096e-10,2.2637457119345917e-17,1.73558936175191e-18,4.365385688891505e-31,1.667269997092732e-26,2.853179795593477e-34,1.4609145290957186e-36,1.9873490066122426e-50
8.274889362905565e-14,0.05595639656,0.054,0.0,0.0,0.029736812485979234,0.8799999947560724,1.920439307171688e-24,2.343988152738508e-54,2.5254432071523922e-48,0.06599999739517118,0.0,1.0487855574929868e-08,1.7127710328912422e-09,1.7127712355314053e-09,8.920576882315267e-10,1.053697065724371e-16,8.096398260707265e-18,9.962140395382587e-30,2.357777602838437e-25,1.4058757196347067e-32,1.2609599045193406e-34,3.532745848511321e-50
1.125385003861082e-13,0.05595639656,0.054,0.0,0.0,0.02973680715602402,0.8799999928682595,6.992768858768113e-24,1.1968669386629134e-54,1.5398218409890082e-47,0.06599999645743858,0.0,1.4263481444611797e-08,2.3293674883323873e-09,2.3293679549747217e-09,1.2131937061180217e-09,2.426435532828408e-16,1.8642360677703677e-17,4.5712785467539373e-29,8.458693490854954e-25,7.436260583875668e-32,7.217576912872223e-34,1.6386061418778707e-49
1.4232810714316074e-13,0.05595639656,0.054,0.0,0.0,0.029736801826074254,0.8799999909804472,1.8722194828560286e-23,2.0863130259294466e-52,7.042193075812283e-47,0.06599999551970924,0.0,1.8039105870408483e-08,2.945963042760768e-09,2.9459639400814485e-09,1.5343272662766608e-09,4.66570013125718e-16,3.581129397357253e-17,1.3443575329252171e-28,2.249091590382924e-24,2.529630260197635e-31,2.868779136968943e-33,4.020025571101917e-48
1.7211771390021328e-13,0.05595639656,0.054,0.0,0.0,0.02973679649612986,0.8799999890926357,4.294047540575213e-23,8.744823191858055e-52,2.4339126647285897e-46,0.0659999945819831,0.0,2.181472893083669e-08,3.562557592024141e-09,3.562559116390345e-09,1.855458525096535e-09,7.925689785611117e-16,6.075738535244052e-17,3.76331294870631e-28,5.1291918720776415e-24,7.3927240305335e-31,9.10265725521764e-33,1.3483732524967268e-47
2.3169692741431837e-13,0.05595639656,0.054,0.0,0.0,0.029736785836254144,0.8799999853170142,1.5431502004504678e-22,8.677790723103941e-51,1.657506965639584e-45,0.06599999270653857,0.0,2.9365971932606833e-08,4.795743840859805e-09,4.795747207958848e-09,2.497715867815739e-09,1.7505010818213502e-15,1.338845289918541e-16,2.129551937456355e-27,1.829385614080759e-23,4.3867277982874294e-30,5.74596241170192e-32,1.2549286369414585e-46
2.9127614092842346e-13,0.05595639656,0.054,0.0,0.0,0.02973677517640045,0.8799999815413952,4.108185343990169e-22,5.198845706223506e-50,7.142190809273015e-45,0.06599999083110693,0.0,3.691720987311046e-08,6.028924914849543e-09,6.028931219314046e-09,3.139964895605841e-09,3.277265909440778e-15,2.5003756287889774e-16,7.464891629678262e-27,4.853329999982648e-23,1.5474175588783106e-29,2.2717539544700585e-31,7.289945309403995e-46
3.5085535444252855e-13,0.05595639656,0.054,0.0,0.0,0.02973676451657176,0.8799999777657789,9.469030601293138e-22,2.8093252534421982e-49,2.534779595637243e-44,0.06599998895568984,0.0,4.446844239945316e-08,7.262099455051547e-09,7.2621101206981876e-09,3.7822051769424625e-09,5.5437329425034376e-15,4.217731557893094e-16,2.2576304846275418e-26,1.116752640835894e-22,4.6136960133382206e-29,7.40679057526981e-31,3.8635431879632155e-45
4.1043456795663364e-13,0.05595639656,0.054,0.0,0.0,0.029736753856770163,0.879999973990165,1.9636610923961376e-21,1.391543479752144e-48,7.92340976447791e-44,0.06599998708028837,0.0,5.201966941598087e-08,8.495266219979628e-09,8.495282981192719e-09,4.424436724233082e-09,8.710990862566019e-15,6.607045410454398e-16,6.040555756436912e-26,2.31493287999077e-22,1.2352299276330193e-28,2.144388735962603e-30,1.8513348332958352e-44
5.295929949848438e-13,0.05595639656,0.054,0.0,0.0,0.029736732537254718,0.8799999664389461,6.71523629403465e-21,3.9978354558019456e-47,7.395223862435803e-43,0.06599998332953544,0.0,6.712210691852897e-08,1.0961571986789108e-08,1.0961607267917388e-08,5.708874270633255e-09,1.833110595249298e-14,1.3809938401620891e-15,3.35088628368571e-25,7.935115476564907e-22,7.238579533449994e-28,1.582421107086055e-29,3.721621552737956e-43
6.48751422013054e-13,0.05595639656,0.054,0.0,0.0,0.029736711217868486,0.879999958887738,1.7965498297962233e-20,3.630615173091483e-46,3.981896046498199e-42,0.06599997957885531,0.0,8.222452221094905e-08,1.342783269443272e-08,1.3427896967651765e-08,6.993278636435428e-09,3.338532500824448e-14,2.4973426183159914e-15,1.279529773001044e-24,2.1305553595362553e-21,2.792046992725522e-27,7.256784415276634e-29,2.9382364778663044e-42
7.679098490412642e-13,0.05595639656,0.054,0.0,0.0,0.029736689898625462,0.8799999513365405,4.0778302777692026e-20,2.240141729134761e-45,1.5805638951948778e-41,0.06599997582825495,0.0,9.732691521128904e-08,1.5894038899728467e-08,1.5894145032760518e-08,8.277651064135263e-09,5.511301505185374e-14,4.092865256334341e-15,3.902328167646446e-24,4.8566513212577616e-21,8.473296327562683e-27,2.528849553035614e-28,1.650700748987612e-41
1e-12,0.05595639656,0.054,0.0,0.0,0.029736648374654,0.8799999366287701,1.5183044820053271e-19,8.300601629107613e-44,1.9773828539947015e-40,0.06599996852329927,0.0,1.2674245136107808e-07,2.0697386303666292e-08,2.069761988179984e-08,1.0779193238485823e-08,1.21224112026086e-13,8.869805954791747e-15,2.474628103767854e-23,1.8293159785281965e-20,5.423312759788163e-26,2.239053226454282e-27,3.9283612903189025e-40
1.0062267030976845e-12,0.05595639656,0.054,0.0,0.0,0.02973664726062432,0.8799999362341786,1.564848762452633e-19,8.758143786814551e-44,2.0736914700245134e-40,0.06599996832732098,0.0,1.2753163408684552e-07,2.0826250430841053e-08,2.0826488388050325e-08,1.0846305126936613e-08,1.2349495601906221e-13,9.032413877691857e-15,2.5742948610752267e-23,1.8858833471870103e-20,5.642879199080112e-26,2.3398098428228304e-27,4.1370503831441055e-40
1.2445435571541049e-12,0.05595639656,0.054,0.0,0.0,0.029736604623362133,0.8799999211318603,4.437457450309146e-19,8.857031632134698e-43,1.2313349973512484e-39,0.06599996082678862,0.0,1.5773626297876783e-07,2.575813175532572e-08,2.57585815423818e-08,1.3414846362956331e-08,2.3329778953929466e-13,1.6807735289250423e-14,1.0646376323268812e-22,5.40872339173408e-20,2.3096228228632945e-25,1.1578936213076491e-26,3.6594455444666905e-39
1.7211772652669456e-12,0.05595639656,0.054,0.0,0.0,0.029736519351497057,0.8799998909273543,2.240476628235702e-18,7.345100961334478e-41,2.841327073428399e-38,0.06599994582714883,0.0,2.1814524865999407e-07,3.5620605258864196e-08,3.5621794894098055e-08,1.8551629615317996e-08,6.163433122955619e-13,4.304775376977035e-14,1.0238469986100787e-21,2.80795614544401e-19,2.225495719607207e-24,1.6991573202365602e-25,1.7744316908423013e-37
2.1978109733797863e-12,0.05595639656,0.054,0.0,0.0,0.029736434083915162,0.8799998607230226,7.32919502783362e-18,9.379237535499785e-40,2.0166680373358926e-37,0.06599993082977587,0.0,2.7855386814564596e-07,4.5480862184384565e-08,4.548334045049797e-08,2.3688079338251797e-08,1.2826241075654674e-12,8.697023887951047e-14,5.046505280225452e-21,9.404544175328977e-19,1.0731213111174611e-23,9.993151527381555e-25,2.0122538476746225e-36
2.8367010775804526e-12,0.05595639656,0.054,0.0,0.0,0.029736319797670517,0.8799998202367582,2.5183623192430232e-17,1.1023656854567688e-38,1.3620969695216598e-36,0.0659999107312978,0.0,3.595263042285617e-07,5.869324451587907e-08,5.869857809064683e-08,3.057270101309675e-08,2.7567094086788977e-12,1.7980347008268393e-13,2.7011759787114557e-20,3.3365110469060087e-18,5.709179940905363e-23,6.354265379487095e-24,3.13237386481943e-35
3.475591181781119e-12,0.05595639656,0.054,0.0,0.0,0.029736205522832928,0.8799997797508068,6.731067703426976e-17,2.5187223129993593e-37,1.0234330165662464e-35,0.0659998906387413,0.0,4.404980685637324e-07,7.189913758030092e-08,7.190895636981015e-08,3.7457052572679564e-08,5.068582699458543e-12,3.182689038240667e-13,1.0193928523597351e-19,9.226961537882823e-18,2.1565905910604037e-22,3.1709502858698605e-23,3.182032703911045e-34
4.114481285981785e-12,0.05595639656,0.054,0.0,0.0,0.0297360912615225,0.8799997392651685,1.5051873352971642e-16,1.644079317540178e-36,3.9689672251355694e-35,0.06599987055316314,0.0,5.214691547264341e-07,8.509710859570851e-08,8.51134119041781e-08,4.4341322086560993e-08,8.4061935497463e-12,5.088412557155024e-13,2.978517641467298e-19,2.1269431442214223e-17,6.314181565807297e-22,1.0696259811491217e-22,1.880741263141504e-33
4.753371390182451e-12,0.05595639656,0.054,0.0,0.0,0.029735977015853537,0.879999698779843,2.9825393044596407e-16,7.97136838772501e-36,1.2503718315732437e-34,0.06599985047561778,0.0,6.024395574455486e-07,9.828572806804293e-08,9.831088478351322e-08,5.1225697121035077e-08,1.2957013792829762e-11,7.568453683712546e-13,7.372977793544099e-19,4.3395254542344014e-17,1.5740869708789991e-21,2.9889886707012063e-22,8.512104716402545e-33
5.392261494383117e-12,0.05595639656,0.054,0.0,0.0,0.029735862787934622,0.8799996582948305,5.402131885692367e-16,3.1995626209992133e-35,3.3523514928734418e-34,0.06599983040715723,0.0,6.834092722937677e-07,1.1146356996393778e-07,1.1150031837779811e-07,5.811036472050742e-08,1.8908012850264618e-11,1.0667722509226973e-12,1.6155704886831993e-18,8.085993820473463e-17,3.496864577561572e-21,7.296059719475191e-22,3.237066921734165e-32
6.031151598583783e-12,0.05595639656,0.054,0.0,0.0,0.02973574857986918,0.8799996178101308,9.116002431994678e-16,9.972598457575554e-35,7.797323162643865e-34,0.06599981034883128,0.0,7.643782954704294e-07,1.2462921146802445e-07,1.2468065895708522e-07,6.499551144252148e-08,2.644569261116284e-11,1.4424886515150006e-12,3.2027030403971717e-18,1.4015726081613673e-16,7.079950212421789e-21,1.5837494962172606e-21,1.0161288895923248e-31
6.6700417027844486e-12,0.05595639656,0.054,0.0,0.0,0.029735634393751462,0.8799995773257441,1.4571416645505336e-15,2.891531005085115e-34,1.67905875444882e-33,0.06599979030168551,0.0,8.453466240518705e-07,1.3778123562596202e-07,1.3785085780920945e-07,7.188132296235739e-08,3.575570353334248e-11,1.886989419333602e-12,5.91186016224646e-18,2.3003046503790647e-16,1.3336015262775234e-20,3.197486202361396e-21,2.894043558709838e-31
7.308931806985114e-12,0.05595639656,0.054,0.0,0.0,0.02973552023166681,0.8799995368416699,2.2302138163775765e-15,7.982358093824198e-34,3.426947827010138e-33,0.06599977026676138,0.0,9.263142557068194e-07,1.5091823138442635e-07,1.5100987098574294e-07,7.876798407123141e-08,4.7022838705381466e-11,2.402681106611756e-12,1.0311214671642808e-17,3.614857471237893e-16,2.3717881736039246e-20,6.1103095069876805e-21,7.652500359208249e-31
7.947821911185781e-12,0.05595639656,0.054,0.0,0.0,0.0297354060956921,0.8799994963579084,3.2916850226354002e-15,2.080929185136087e-33,6.671241201974426e-33,0.0659997502450963,0.0,1.0072811884572578e-06,1.6403879340249766e-07,1.64156658931558e-07,8.565567870847619e-08,6.043106110429202e-11,2.9916203214065613e-12,1.7130225892527718e-17,5.477188776244916e-16,4.0205666667651674e-20,1.1123229949356344e-20,1.8857062777721283e-30
8.586712015386448e-12,0.05595639656,0.054,0.0,0.0,0.029735291987895346,0.8799994558744597,4.709830587783008e-15,5.108544281215535e-33,1.242777324147153e-32,0.06599973023772343,0.0,1.088247420613429e-06,1.7714152243150698e-07,1.7729018669024456e-07,9.254458990753812e-08,7.616344833864655e-11,3.655578250086084e-12,2.7276637514406478e-17,8.042593586006573e-16,6.541051268319077e-20,1.9380545180226098e-20,4.35524139842294e-30
9.225602119587114e-12,0.05595639656,0.054,0.0,0.0,0.029735177910334618,0.8799994153913234,6.560789682969627e-15,1.1844877809511961e-32,2.223301578080023e-32,0.06599971024567108,0.0,1.1692129507811737e-06,1.902250260217934e-07,1.904094244128602e-07,9.943489969262957e-08,9.440208995623994e-11,4.396033168586169e-12,4.185874871522653e-17,1.1492387325818729e-15,1.0270439568338736e-19,3.2474006065808956e-20,9.497897449612601e-30
9.864492223787781e-12,0.05595639656,0.054,0.0,0.0,0.02973506386505723,0.8799993749084996,8.9288971901608e-15,2.5980630478664785e-32,3.832095208416576e-32,0.06599969026996232,0.0,1.2501777778524324e-06,2.0328791914485845e-07,2.0351334778986277e-07,1.0632678898798599e-07,1.1532799707448635e-10,5.214179944549334e-12,6.220417805337699e-17,1.603625515385837e-15,1.5635500682366913e-19,5.255407926778827e-20,1.965576116735616e-29
1e-11,0.05595639656,0.054,0.0,0.0,0.029735039680542297,0.8799993663221846,9.506267398595225e-15,3.0540402891530415e-32,4.282570835056621e-32,0.06599968603533733,0.0,1.2673502239415069e-06,2.0605576212604034e-07,2.0629060804316285e-07,1.0778877000998644e-07,1.2012885141418204e-10,5.397789392866712e-12,6.740392695714858e-17,1.7162821414042862e-15,1.7031951322646524e-19,5.796836193354793e-20,2.2812400155415062e-29
1.1142272432189113e-11,0.05595639656,0.054,0.0,0.0,0.029734835879482637,0.8799992939437891,1.559533317666897e-14,1.1193816271434744e-31,1.0364936033956726e-31,0.0659996503716389,0.0,1.4121053194050447e-06,2.2934637471845777e-07,2.296711843226918e-07,1.2011602376761537e-07,1.6595971757062995e-10,7.0872099163751e-12,1.266997468775124e-16,2.940075035148647e-15,3.352180487563042e-19,1.260892004474698e-19,7.490561647758549e-29
1.2420052640590445e-11,0.05595639656,0.054,0.0,0.0,0.029734608047305044,0.8799992129803269,2.5550671423604777e-14,4.100657408554613e-31,2.5162860907897118e-31,0.06599961055081756,0.0,1.5740300406246766e-06,2.5530597889422385e-07,2.5575562640734113e-07,1.3391371653149903e-07,2.294820026445952e-10,9.280060699880823e-12,2.363626198727541e-16,5.0461256804094155e-15,6.599721644740419e-19,2.7441214779856074e-19,2.461498492859713e-28
1.3697832848991776e-11,0.05595639656,0.054,0.0,0.0,0.02973438038443983,0.8799991320181126,3.976908624192274e-14,1.316345720876019e-30,5.591720239421849e-31,0.06599957081545481,0.0,1.7359519391308984e-06,2.8115597375004525e-07,2.8175871436849813e-07,1.4772126712733567e-07,3.072961162856859e-10,1.179589677735376e-11,4.111116908148921e-16,8.212117855290555e-15,1.2134155263616597e-18,5.519783326576355e-19,7.177154611376081e-28
1.497561305739311e-11,0.05595639656,0.054,0.0,0.0,0.029734152906563515,0.8799990510571449,5.935642333343586e-14,3.7968621119739346e-30,1.1549612182640418e-30,0.06599953117338866,0.0,1.8978710141616096e-06,3.068857687621504e-07,3.076726088119711e-07,1.6154005080477127e-07,4.007790133829533e-10,1.4636299055665862e-11,6.754235591542451e-16,1.2791648234736747e-14,2.109379586557298e-18,1.0406779524040165e-18,1.899111982384251e-27
1.6253393265794443e-11,0.05595639656,0.054,0.0,0.0,0.02973392562909246,0.8799989700974231,8.554934566392095e-14,1.0031185117994242e-29,2.2438957373992227e-30,0.06599949163232764,0.0,2.0597872662490335e-06,3.3248495597673783e-07,3.334896011062711e-07,1.7537141603877157e-07,5.112811470289775e-10,1.7801587256595117e-11,1.0584520817011084e-15,1.92069516596809e-14,3.4994195629088905e-18,1.858768875874154e-18,4.6370912306855684e-27
1.7531173474195776e-11,0.05595639656,0.054,0.0,0.0,0.029733698567161935,0.8799988891389456,1.197144880293439e-13,2.4620805709400285e-29,4.139011898918632e-30,0.06599945219984046,0.0,2.2217006969656568e-06,3.579433248642012e-07,3.592021237154503e-07,1.892166824024057e-07,6.401243256303592e-10,2.1291072650503183e-11,1.5941025613407099e-15,2.7954062728830582e-14,5.580139295924424e-18,3.1713545275954093e-18,1.0579135731102318e-26
1.880895368259711e-11,0.05595639656,0.054,0.0,0.0,0.029733471735606382,0.8799988081817115,1.6334696169625595e-13,5.67388738357876e-29,7.301990350970745e-30,0.0659994128833458,0.0,2.3836113086564834e-06,3.832508763367176e-07,3.8480275993277175e-07,2.030771385666254e-07,7.885996954346531e-10,2.5103324223815382e-11,2.3210538772686884e-15,3.960755394681063e-14,8.601037866797501e-18,5.202420137321457e-18,2.2767203336227907e-26
2.0086733890998443e-11,0.05595639656,0.054,0.0,0.0,0.029733245148940858,0.8799987272257194,2.1806825796587887e-13,1.237845093009542e-28,1.2393487973826287e-29,0.065999373690103,0.0,2.5455191042273566e-06,4.0839783588935507e-07,4.102842530568988e-07,2.1695404043222523e-07,9.57965854481466e-10,2.923637869478472e-11,3.2827158367262523e-15,5.4824830038252637e-14,1.2872810066993234e-17,8.248468987218332e-18,4.657027087242529e-26
2.1364514099399776e-11,0.05595639656,0.054,0.0,0.0,0.02973301882134333,0.8799986462709678,2.856238682382731e-13,2.573573753817923e-28,2.033458293646048e-29,0.06599933462720314,0.0,2.707424087033097e-06,4.333746660712946e-07,4.3563951520049655e-07,2.3084860936272454e-07,1.1494470681388601e-09,3.3687851030150936e-11,4.527123937176765e-15,7.435005314973225e-14,1.8776095880276816e-17,1.2693793062348099e-17,9.110048272633087e-26
2.264229430780111e-11,0.05595639656,0.054,0.0,0.0,0.029732792766637647,0.8799985653174554,3.6788086439865995e-13,5.126991149970649e-28,3.238059950541455e-29,0.06599929570156053,0.0,2.869326260822881e-06,4.581720783597278e-07,4.608616357399942e-07,2.4476203050753026e-07,1.3642315758026965e-09,3.845498793322297e-11,6.10680377617662e-15,9.901772415788998e-14,2.67706260956304e-17,1.9027377128776222e-17,1.7130049305485637e-25
2.3920074516202443e-11,0.05595639656,0.054,0.0,0.0,0.029732566998277653,0.8799984843651807,4.668254403217568e-13,9.831719974964994e-28,5.0208538789693523e-29,0.06599925691990463,0.0,3.0312256296875358e-06,4.827810443327399e-07,4.859438892778497e-07,2.5869545123108363e-07,1.6034700038874187e-09,4.353471931868372e-11,8.078630225115254e-15,1.2975587927553867e-13,3.740467475126837e-17,2.786140172284295e-17,3.109397442957916e-25
2.5197854724603776e-11,0.05595639656,0.054,0.0,0.0,0.029732341529332258,0.8799984034141419,5.845602454633252e-13,1.821877504413781e-27,7.601931353748293e-29,0.06599921828877274,0.0,3.193122198000426e-06,5.071928060339505e-07,5.108797430331809e-07,2.7264997966387496e-07,1.8682739007009584e-09,4.892371610503682e-11,1.0503671630031576e-14,1.6758886050480913e-13,5.1324777753718933e-17,3.995129603896465e-17,5.468160015192938e-25
2.647563493300511e-11,0.05595639656,0.054,0.0,0.0,0.029732116372471803,0.8799983224643375,7.233014035481535e-13,3.273175551836315e-27,1.1265596078982753e-28,0.06599917981450298,0.0,3.3550159703718714e-06,5.313988855124436e-07,5.356628636690363e-07,2.8662668337747876e-07,2.159714395581166e-09,5.4618434591965035e-11,1.3447000140517385e-14,2.1363965382929049e-13,6.928570109362877e-17,5.621729180079402e-17,9.345256412713316e-25
2.7753415141406443e-11,0.05595639656,0.054,0.0,0.0,0.0297318915399554,0.8799982415157657,8.853752931692527e-13,5.717665487825948e-27,1.637389705827649e-28,0.06599914150322798,0.0,3.516906951624326e-06,5.553910935659742e-07,5.602871235831536e-07,3.0062658817922965e-07,2.478820978198308e-09,6.061514024558926e-11,1.6977474746941355e-14,2.6913180698683306e-13,9.21605963616466e-17,7.776742425531058e-17,1.5562414228719533e-24
2.9031195349807777e-11,0.05595639656,0.054,0.0,0.0,0.029731667043619465,0.8799981605684245,1.0732152296990784e-12,9.73514880975002e-27,2.3381981661824114e-28,0.0659991033608693,0.0,3.6787951467766007e-06,5.791615376930352e-07,5.847466066541593e-07,3.1465067702562544e-07,2.8265803971544264e-09,6.690992245550488e-11,2.1167520236330208e-14,3.353909311950659e-13,1.2095125576414838e-16,1.0592190644357793e-16,2.5310194197447304e-24
3.030897555820911e-11,0.05595639656,0.054,0.0,0.0,0.02973144289486732,0.8799980796223125,1.2893580792953968e-12,1.619122605115292e-26,3.285537072911533e-28,0.06599906539313194,0.0,3.8406805610261534e-06,6.027026292315716e-07,6.090356134162366e-07,3.2869988905766224e-07,3.203935681000387e-09,7.349871116939051e-11,2.609291008031382e-14,4.138457815347631e-13,1.5679841181023387e-16,1.4223878092664753e-16,4.028247608062423e-24
3.158675576661044e-11,0.05595639656,0.054,0.0,0.0,0.029731219104660006,0.8799979986774275,1.5364407321444006e-12,2.635450194460655e-26,4.548924979381256e-28,0.0659990276054999,0.0,4.002563199729872e-06,6.260070896653667e-07,6.331486656490076e-07,3.4277511876072455e-07,3.6117852842749286e-09,8.037729505510324e-11,3.183254127181463e-14,5.060289127369307e-13,2.009920517970692e-16,1.8854074434252555e-16,6.284947227816171e-24
3.286453597501177e-11,0.05595639656,0.054,0.0,0.0,0.029730995683508222,0.8799979177337673,1.8171963910904503e-12,4.205289879257669e-26,6.212986242035307e-28,0.06599899000323226,0.0,4.164443068388295e-06,6.490679560982652e-07,6.570805103873926e-07,3.5687721524876157e-07,4.050982358363567e-09,8.754133630897344e-11,3.8468192535293554e-14,6.135769151947401e-13,2.5498169814619042e-16,2.46943039707013e-16,9.627743654171607e-24
3.41423161834131e-11,0.05595639656,0.054,0.0,0.0,0.02973077264146547,0.8799978367913301,2.134450720739787e-12,6.587932117770605e-26,8.379808337322223e-28,0.06599895259135943,0.0,4.326320172634124e-06,6.718785859067458e-07,6.808261233592898e-07,3.710069816709633e-07,4.522334145455342e-09,9.498638126331846e-11,4.608427373145882e-14,7.382302407397372e-13,3.203865856739291e-16,3.198823052989262e-16,1.4500435003273445e-23
3.542009639181443e-11,0.05595639656,0.054,0.0,0.0,0.029730549988122273,0.8799977558501137,2.491117923992654e-12,1.0145888649846735e-25,1.1171524045792115e-27,0.06599891537468058,0.0,4.488194518221994e-06,6.944326605798719e-07,7.043807118539606e-07,3.851651747393954e-07,5.026601494067526e-09,1.0270786973739228e-10,5.4767578163195666e-14,8.818326278814716e-13,3.9900567765401847e-16,4.101462562371611e-16,2.1498203121677413e-23
3.669787660021576e-11,0.05595639656,0.054,0.0,0.0,0.029730327732601588,0.8799976749101163,2.890196762298492e-12,1.5379214415974025e-25,1.4733124404542158e-27,0.06599887835776105,0.0,4.650066111017463e-06,7.167241887533032e-07,7.277397170233279e-07,3.9935250437637514e-07,5.564498494914841e-09,1.1070114516099429e-10,6.46070387838341e-14,1.0463301359769635e-12,4.928274798402272e-16,5.209040654604926e-16,3.140963221353716e-23
3.797565680861709e-11,0.05595639656,0.054,0.0,0.0,0.02973010588355528,0.8799975939713353,3.3347664986104553e-12,2.296911588123625e-25,1.9235507283271153e-27,0.06599884154493083,0.0,4.811934956985797e-06,7.38747508447134e-07,7.508988156231726e-07,4.1356963347988764e-07,6.136692235426491e-09,1.189614649382849e-10,7.569348196355726e-14,1.2337697995467561e-12,6.040396106563636e-16,6.557373086845779e-16,4.526782410115376e-23
